player_id,foot,country,tier,gender,season_end_year,player,url
b105919e,right,ENG,2nd,M,2022,Faustino Anjorin,https://fbref.com//en/players/b105919e/Faustino-Anjorin
0d10692c,right,ENG,1st,F,2022,Faye Bryson,https://fbref.com//en/players/0d10692c/Faye-Bryson
0d10692c,right,ENG,1st,F,2021,Faye Bryson,https://fbref.com//en/players/0d10692c/Faye-Bryson
0d10692c,right,ENG,1st,F,2020,Faye Bryson,https://fbref.com//en/players/0d10692c/Faye-Bryson
0d10692c,right,ENG,1st,F,2019,Faye Bryson,https://fbref.com//en/players/0d10692c/Faye-Bryson
34747acf,right,ENG,2nd,M,2021,Faysal Bettache,https://fbref.com//en/players/34747acf/Faysal-Bettache
34747acf,right,ENG,2nd,M,2020,Faysal Bettache,https://fbref.com//en/players/34747acf/Faysal-Bettache
79135368,right,ESP,1st,M,2020,Fayçal Fajr,https://fbref.com//en/players/79135368/Faycal-Fajr
79135368,right,ESP,1st,M,2018,Fayçal Fajr,https://fbref.com//en/players/79135368/Faycal-Fajr
79135368,right,FRA,1st,M,2019,Fayçal Fajr,https://fbref.com//en/players/79135368/Faycal-Fajr
efecd633,right,ESP,1st,M,2022,Fede San Emeterio,https://fbref.com//en/players/efecd633/Fede-San-Emeterio
efecd633,right,ESP,1st,M,2021,Fede San Emeterio,https://fbref.com//en/players/efecd633/Fede-San-Emeterio
efecd633,right,ESP,1st,M,2020,Fede San Emeterio,https://fbref.com//en/players/efecd633/Fede-San-Emeterio
f681a8ef,left,ESP,1st,M,2021,Fede Vico,https://fbref.com//en/players/f681a8ef/Fede-Vico
f681a8ef,left,ESP,1st,M,2020,Fede Vico,https://fbref.com//en/players/f681a8ef/Fede-Vico
c010b898,left,ESP,1st,M,2020,Federico Barba,https://fbref.com//en/players/c010b898/Federico-Barba
c010b898,left,ITA,1st,M,2021,Federico Barba,https://fbref.com//en/players/c010b898/Federico-Barba
c010b898,left,ITA,1st,M,2019,Federico Barba,https://fbref.com//en/players/c010b898/Federico-Barba
99517c5a,right,BRA,1st,M,2020,Federico Barrandeguy,https://fbref.com//en/players/99517c5a/Federico-Barrandeguy
ee93c1a9,left,ITA,1st,M,2022,Federico Bernardeschi,https://fbref.com//en/players/ee93c1a9/Federico-Bernardeschi
ee93c1a9,left,ITA,1st,M,2021,Federico Bernardeschi,https://fbref.com//en/players/ee93c1a9/Federico-Bernardeschi
ee93c1a9,left,ITA,1st,M,2020,Federico Bernardeschi,https://fbref.com//en/players/ee93c1a9/Federico-Bernardeschi
ee93c1a9,left,ITA,1st,M,2019,Federico Bernardeschi,https://fbref.com//en/players/ee93c1a9/Federico-Bernardeschi
ee93c1a9,left,ITA,1st,M,2018,Federico Bernardeschi,https://fbref.com//en/players/ee93c1a9/Federico-Bernardeschi
bf57eaab,left,ITA,1st,M,2022,Federico Bonazzoli,https://fbref.com//en/players/bf57eaab/Federico-Bonazzoli
bf57eaab,left,ITA,1st,M,2021,Federico Bonazzoli,https://fbref.com//en/players/bf57eaab/Federico-Bonazzoli
bf57eaab,left,ITA,1st,M,2020,Federico Bonazzoli,https://fbref.com//en/players/bf57eaab/Federico-Bonazzoli
bf57eaab,left,ITA,1st,M,2018,Federico Bonazzoli,https://fbref.com//en/players/bf57eaab/Federico-Bonazzoli
d4890c25,right,ITA,1st,M,2020,Federico Brancolini,https://fbref.com//en/players/d4890c25/Federico-Brancolini
a8e6bebf,left,ESP,1st,M,2018,Federico Cartabia,https://fbref.com//en/players/a8e6bebf/Federico-Cartabia
d9624b51,right,ITA,1st,M,2022,Federico Ceccherini,https://fbref.com//en/players/d9624b51/Federico-Ceccherini
d9624b51,right,ITA,1st,M,2021,Federico Ceccherini,https://fbref.com//en/players/d9624b51/Federico-Ceccherini
d9624b51,right,ITA,1st,M,2020,Federico Ceccherini,https://fbref.com//en/players/d9624b51/Federico-Ceccherini
d9624b51,right,ITA,1st,M,2019,Federico Ceccherini,https://fbref.com//en/players/d9624b51/Federico-Ceccherini
d9624b51,right,ITA,1st,M,2018,Federico Ceccherini,https://fbref.com//en/players/d9624b51/Federico-Ceccherini
b0f7e36c,right,ITA,1st,M,2022,Federico Chiesa,https://fbref.com//en/players/b0f7e36c/Federico-Chiesa
b0f7e36c,right,ITA,1st,M,2021,Federico Chiesa,https://fbref.com//en/players/b0f7e36c/Federico-Chiesa
b0f7e36c,right,ITA,1st,M,2020,Federico Chiesa,https://fbref.com//en/players/b0f7e36c/Federico-Chiesa
b0f7e36c,right,ITA,1st,M,2019,Federico Chiesa,https://fbref.com//en/players/b0f7e36c/Federico-Chiesa
b0f7e36c,right,ITA,1st,M,2018,Federico Chiesa,https://fbref.com//en/players/b0f7e36c/Federico-Chiesa
1fca9171,right,ITA,1st,M,2022,Federico Di Francesco,https://fbref.com//en/players/1fca9171/Federico-Di-Francesco
1fca9171,right,ITA,1st,M,2020,Federico Di Francesco,https://fbref.com//en/players/1fca9171/Federico-Di-Francesco
1fca9171,right,ITA,1st,M,2019,Federico Di Francesco,https://fbref.com//en/players/1fca9171/Federico-Di-Francesco
1fca9171,right,ITA,1st,M,2018,Federico Di Francesco,https://fbref.com//en/players/1fca9171/Federico-Di-Francesco
970b8574,left,ITA,1st,M,2022,Federico Dimarco,https://fbref.com//en/players/970b8574/Federico-Dimarco
970b8574,left,ITA,1st,M,2021,Federico Dimarco,https://fbref.com//en/players/970b8574/Federico-Dimarco
970b8574,left,ITA,1st,M,2020,Federico Dimarco,https://fbref.com//en/players/970b8574/Federico-Dimarco
970b8574,left,ITA,1st,M,2019,Federico Dimarco,https://fbref.com//en/players/970b8574/Federico-Dimarco
a74d2999,right,ITA,1st,M,2019,Federico Dionisi,https://fbref.com//en/players/a74d2999/Federico-Dionisi
59f28ed6,right,POR,1st,M,2019,Federico Falcone,https://fbref.com//en/players/59f28ed6/Federico-Falcone
4e358a2d,right,ITA,1st,M,2022,Federico Fazio,https://fbref.com//en/players/4e358a2d/Federico-Fazio
4e358a2d,right,ITA,1st,M,2021,Federico Fazio,https://fbref.com//en/players/4e358a2d/Federico-Fazio
4e358a2d,right,ITA,1st,M,2020,Federico Fazio,https://fbref.com//en/players/4e358a2d/Federico-Fazio
4e358a2d,right,ITA,1st,M,2019,Federico Fazio,https://fbref.com//en/players/4e358a2d/Federico-Fazio
4e358a2d,right,ITA,1st,M,2018,Federico Fazio,https://fbref.com//en/players/4e358a2d/Federico-Fazio
f25b010f,right,ENG,1st,M,2021,Federico Fernández,https://fbref.com//en/players/f25b010f/Federico-Fernandez
f25b010f,right,ENG,1st,M,2020,Federico Fernández,https://fbref.com//en/players/f25b010f/Federico-Fernandez
f25b010f,right,ENG,1st,M,2019,Federico Fernández,https://fbref.com//en/players/f25b010f/Federico-Fernandez
f25b010f,right,ENG,1st,M,2018,Federico Fernández,https://fbref.com//en/players/f25b010f/Federico-Fernandez
f25b010f,right,ENG,2nd,M,2019,Federico Fernández,https://fbref.com//en/players/f25b010f/Federico-Fernandez
2c9a3484,right,MEX,1st,M,2021,Federico Gino,https://fbref.com//en/players/2c9a3484/Federico-Gino
ef8fc24c,right,USA,1st,M,2021,Federico Higuaín,https://fbref.com//en/players/ef8fc24c/Federico-Higuain
ef8fc24c,right,USA,1st,M,2020,Federico Higuaín,https://fbref.com//en/players/ef8fc24c/Federico-Higuain
ef8fc24c,right,USA,1st,M,2019,Federico Higuaín,https://fbref.com//en/players/ef8fc24c/Federico-Higuain
e1cf57c7,left,MEX,1st,M,2022,Federico Mancuello,https://fbref.com//en/players/e1cf57c7/Federico-Mancuello
e1cf57c7,left,MEX,1st,M,2020,Federico Mancuello,https://fbref.com//en/players/e1cf57c7/Federico-Mancuello
e1cf57c7,left,MEX,1st,M,2019,Federico Mancuello,https://fbref.com//en/players/e1cf57c7/Federico-Mancuello
f794b426,left,ITA,1st,M,2021,Federico Marchetti,https://fbref.com//en/players/f794b426/Federico-Marchetti
f794b426,left,ITA,1st,M,2019,Federico Marchetti,https://fbref.com//en/players/f794b426/Federico-Marchetti
636d680a,right,MEX,1st,M,2022,Federico Martínez,https://fbref.com//en/players/636d680a/Federico-Martinez
fba81826,both,ITA,1st,M,2021,Federico Mattiello,https://fbref.com//en/players/fba81826/Federico-Mattiello
fba81826,both,ITA,1st,M,2020,Federico Mattiello,https://fbref.com//en/players/fba81826/Federico-Mattiello
fba81826,both,ITA,1st,M,2019,Federico Mattiello,https://fbref.com//en/players/fba81826/Federico-Mattiello
fba81826,both,ITA,1st,M,2018,Federico Mattiello,https://fbref.com//en/players/fba81826/Federico-Mattiello
61c628be,right,USA,1st,M,2021,Federico Navarro,https://fbref.com//en/players/61c628be/Federico-Navarro
434cf5b7,right,GER,1st,M,2019,Federico Palacios Martínez,https://fbref.com//en/players/434cf5b7/Federico-Palacios-Martinez
4f2908e5,left,ITA,1st,M,2022,Federico Peluso,https://fbref.com//en/players/4f2908e5/Federico-Peluso
4f2908e5,left,ITA,1st,M,2021,Federico Peluso,https://fbref.com//en/players/4f2908e5/Federico-Peluso
4f2908e5,left,ITA,1st,M,2020,Federico Peluso,https://fbref.com//en/players/4f2908e5/Federico-Peluso
4f2908e5,left,ITA,1st,M,2019,Federico Peluso,https://fbref.com//en/players/4f2908e5/Federico-Peluso
4f2908e5,left,ITA,1st,M,2018,Federico Peluso,https://fbref.com//en/players/4f2908e5/Federico-Peluso
6662d731,right,ITA,1st,M,2021,Federico Ravaglia,https://fbref.com//en/players/6662d731/Federico-Ravaglia
54f5ce34,left,ESP,1st,M,2018,Federico Ricca,https://fbref.com//en/players/54f5ce34/Federico-Ricca
524eb8c5,left,ITA,1st,M,2021,Federico Ricci,https://fbref.com//en/players/524eb8c5/Federico-Ricci
524eb8c5,left,ITA,1st,M,2018,Federico Ricci,https://fbref.com//en/players/524eb8c5/Federico-Ricci
df85d472,right,ITA,1st,M,2022,Federico Santander,https://fbref.com//en/players/df85d472/Federico-Santander
df85d472,right,ITA,1st,M,2021,Federico Santander,https://fbref.com//en/players/df85d472/Federico-Santander
df85d472,right,ITA,1st,M,2020,Federico Santander,https://fbref.com//en/players/df85d472/Federico-Santander
df85d472,right,ITA,1st,M,2019,Federico Santander,https://fbref.com//en/players/df85d472/Federico-Santander
0959c2a2,right,ESP,1st,M,2022,Federico Valverde,https://fbref.com//en/players/0959c2a2/Federico-Valverde
0959c2a2,right,ESP,1st,M,2021,Federico Valverde,https://fbref.com//en/players/0959c2a2/Federico-Valverde
0959c2a2,right,ESP,1st,M,2020,Federico Valverde,https://fbref.com//en/players/0959c2a2/Federico-Valverde
0959c2a2,right,ESP,1st,M,2019,Federico Valverde,https://fbref.com//en/players/0959c2a2/Federico-Valverde
0959c2a2,right,ESP,1st,M,2018,Federico Valverde,https://fbref.com//en/players/0959c2a2/Federico-Valverde
2258c078,right,ITA,1st,M,2019,Federico Viviani,https://fbref.com//en/players/2258c078/Federico-Viviani
2258c078,right,ITA,1st,M,2018,Federico Viviani,https://fbref.com//en/players/2258c078/Federico-Viviani
d30c7094,left,MEX,1st,M,2022,Federico Viñas,https://fbref.com//en/players/d30c7094/Federico-Vinas
d30c7094,left,MEX,1st,M,2021,Federico Viñas,https://fbref.com//en/players/d30c7094/Federico-Vinas
d30c7094,left,MEX,1st,M,2020,Federico Viñas,https://fbref.com//en/players/d30c7094/Federico-Vinas
803d5265,right,BRA,1st,M,2022,Federico Zaracho,https://fbref.com//en/players/803d5265/Federico-Zaracho
803d5265,right,BRA,1st,M,2021,Federico Zaracho,https://fbref.com//en/players/803d5265/Federico-Zaracho
803d5265,right,BRA,1st,M,2020,Federico Zaracho,https://fbref.com//en/players/803d5265/Federico-Zaracho
0c35d28d,right,ITA,1st,M,2020,Felice D'Amico,https://fbref.com//en/players/0c35d28d/Felice-DAmico
6357bee3,left,ENG,1st,F,2022,Felicity Gibbons,https://fbref.com//en/players/6357bee3/Felicity-Gibbons
6357bee3,left,ENG,1st,F,2021,Felicity Gibbons,https://fbref.com//en/players/6357bee3/Felicity-Gibbons
6357bee3,left,ENG,1st,F,2020,Felicity Gibbons,https://fbref.com//en/players/6357bee3/Felicity-Gibbons
6357bee3,left,ENG,1st,F,2019,Felicity Gibbons,https://fbref.com//en/players/6357bee3/Felicity-Gibbons
cadbabf9,right,BRA,1st,M,2022,Felipe,https://fbref.com//en/players/cadbabf9/Felipe
cadbabf9,right,BRA,1st,M,2021,Felipe,https://fbref.com//en/players/cadbabf9/Felipe
cadbabf9,right,BRA,1st,M,2020,Felipe,https://fbref.com//en/players/cadbabf9/Felipe
cadbabf9,right,BRA,1st,M,2019,Felipe,https://fbref.com//en/players/cadbabf9/Felipe
51a3c4c8,right,ENG,1st,M,2022,Felipe,https://fbref.com//en/players/51a3c4c8/Felipe
51a3c4c8,right,ESP,1st,M,2022,Felipe,https://fbref.com//en/players/51a3c4c8/Felipe
51a3c4c8,right,ESP,1st,M,2021,Felipe,https://fbref.com//en/players/51a3c4c8/Felipe
51a3c4c8,right,ESP,1st,M,2020,Felipe,https://fbref.com//en/players/51a3c4c8/Felipe
51a3c4c8,right,POR,1st,M,2019,Felipe,https://fbref.com//en/players/51a3c4c8/Felipe
de164de6,left,GER,1st,M,2019,Felipe,https://fbref.com//en/players/de164de6/Felipe
de164de6,left,GER,1st,M,2018,Felipe,https://fbref.com//en/players/de164de6/Felipe
2415bd0a,right,USA,1st,M,2021,Felipe,https://fbref.com//en/players/2415bd0a/Felipe
2415bd0a,right,USA,1st,M,2020,Felipe,https://fbref.com//en/players/2415bd0a/Felipe
2415bd0a,right,USA,1st,M,2019,Felipe,https://fbref.com//en/players/2415bd0a/Felipe
c285529f,right,BRA,1st,M,2020,Felipe Aguilar,https://fbref.com//en/players/c285529f/Felipe-Aguilar
c285529f,right,BRA,1st,M,2019,Felipe Aguilar,https://fbref.com//en/players/c285529f/Felipe-Aguilar
a63f0a7c,right,BRA,1st,M,2019,Felipe Albuquerque,https://fbref.com//en/players/a63f0a7c/Felipe-Albuquerque
ffc33b67,right,POR,1st,M,2019,Felipe Aliste Lopes,https://fbref.com//en/players/ffc33b67/Felipe-Aliste-Lopes
7fbe8689,left,BRA,1st,M,2022,Felipe Alves Raymundo,https://fbref.com//en/players/7fbe8689/Felipe-Alves-Raymundo
7fbe8689,left,BRA,1st,M,2021,Felipe Alves Raymundo,https://fbref.com//en/players/7fbe8689/Felipe-Alves-Raymundo
7fbe8689,left,BRA,1st,M,2020,Felipe Alves Raymundo,https://fbref.com//en/players/7fbe8689/Felipe-Alves-Raymundo
7fbe8689,left,BRA,1st,M,2019,Felipe Alves Raymundo,https://fbref.com//en/players/7fbe8689/Felipe-Alves-Raymundo
9f1893b9,right,ENG,1st,M,2020,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
9f1893b9,right,ENG,1st,M,2019,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
9f1893b9,right,ENG,1st,M,2018,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
9f1893b9,right,ITA,1st,M,2022,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
9f1893b9,right,ITA,1st,M,2018,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
9f1893b9,right,POR,1st,M,2021,Felipe Anderson,https://fbref.com//en/players/9f1893b9/Felipe-Anderson
d6b94d77,right,BRA,1st,M,2019,Felipe Araruna,https://fbref.com//en/players/d6b94d77/Felipe-Araruna
d6b94d77,right,ENG,2nd,M,2022,Felipe Araruna,https://fbref.com//en/players/d6b94d77/Felipe-Araruna
d6b94d77,right,ENG,2nd,M,2021,Felipe Araruna,https://fbref.com//en/players/d6b94d77/Felipe-Araruna
d6b94d77,right,ENG,2nd,M,2020,Felipe Araruna,https://fbref.com//en/players/d6b94d77/Felipe-Araruna
1f9cbd0b,left,BRA,1st,M,2022,Felipe Augusto,https://fbref.com//en/players/1f9cbd0b/Felipe-Augusto
1f9cbd0b,left,BRA,1st,M,2021,Felipe Augusto,https://fbref.com//en/players/1f9cbd0b/Felipe-Augusto
23f9e9d3,left,ITA,1st,M,2018,Felipe Avenatti,https://fbref.com//en/players/23f9e9d3/Felipe-Avenatti
4a22b15a,left,BRA,1st,M,2022,Felipe Azevedo,https://fbref.com//en/players/4a22b15a/Felipe-Azevedo
4a22b15a,left,BRA,1st,M,2021,Felipe Azevedo,https://fbref.com//en/players/4a22b15a/Felipe-Azevedo
93b891d1,left,ITA,1st,M,2022,Felipe Caicedo,https://fbref.com//en/players/93b891d1/Felipe-Caicedo
93b891d1,left,ITA,1st,M,2021,Felipe Caicedo,https://fbref.com//en/players/93b891d1/Felipe-Caicedo
93b891d1,left,ITA,1st,M,2020,Felipe Caicedo,https://fbref.com//en/players/93b891d1/Felipe-Caicedo
93b891d1,left,ITA,1st,M,2019,Felipe Caicedo,https://fbref.com//en/players/93b891d1/Felipe-Caicedo
93b891d1,left,ITA,1st,M,2018,Felipe Caicedo,https://fbref.com//en/players/93b891d1/Felipe-Caicedo
f1d39d13,both,BRA,1st,M,2021,Felipe Felicio,https://fbref.com//en/players/f1d39d13/Felipe-Felicio
b3f50e68,left,MEX,1st,M,2021,Felipe Gallegos,https://fbref.com//en/players/b3f50e68/Felipe-Gallegos
b3f50e68,left,MEX,1st,M,2020,Felipe Gallegos,https://fbref.com//en/players/b3f50e68/Felipe-Gallegos
b3f50e68,left,MEX,1st,M,2019,Felipe Gallegos,https://fbref.com//en/players/b3f50e68/Felipe-Gallegos
31a4d0b8,right,USA,1st,M,2021,Felipe Hernandez,https://fbref.com//en/players/31a4d0b8/Felipe-Hernandez
31a4d0b8,right,USA,1st,M,2020,Felipe Hernandez,https://fbref.com//en/players/31a4d0b8/Felipe-Hernandez
31a4d0b8,right,USA,1st,M,2019,Felipe Hernandez,https://fbref.com//en/players/31a4d0b8/Felipe-Hernandez
0102ca7f,left,BRA,1st,M,2022,Felipe Jonatan,https://fbref.com//en/players/0102ca7f/Felipe-Jonatan
0102ca7f,left,BRA,1st,M,2021,Felipe Jonatan,https://fbref.com//en/players/0102ca7f/Felipe-Jonatan
0102ca7f,left,BRA,1st,M,2020,Felipe Jonatan,https://fbref.com//en/players/0102ca7f/Felipe-Jonatan
0102ca7f,left,BRA,1st,M,2019,Felipe Jonatan,https://fbref.com//en/players/0102ca7f/Felipe-Jonatan
30139a1c,right,BRA,1st,M,2022,Felipe Marques,https://fbref.com//en/players/30139a1c/Felipe-Marques
30139a1c,right,BRA,1st,M,2021,Felipe Marques,https://fbref.com//en/players/30139a1c/Felipe-Marques
b14d84d3,right,BRA,1st,M,2022,Felipe Melo,https://fbref.com//en/players/b14d84d3/Felipe-Melo
b14d84d3,right,BRA,1st,M,2021,Felipe Melo,https://fbref.com//en/players/b14d84d3/Felipe-Melo
b14d84d3,right,BRA,1st,M,2020,Felipe Melo,https://fbref.com//en/players/b14d84d3/Felipe-Melo
b14d84d3,right,BRA,1st,M,2019,Felipe Melo,https://fbref.com//en/players/b14d84d3/Felipe-Melo
f4b0ea46,right,MEX,1st,M,2020,Felipe Mora,https://fbref.com//en/players/f4b0ea46/Felipe-Mora
f4b0ea46,right,MEX,1st,M,2019,Felipe Mora,https://fbref.com//en/players/f4b0ea46/Felipe-Mora
f4b0ea46,right,USA,1st,M,2021,Felipe Mora,https://fbref.com//en/players/f4b0ea46/Felipe-Mora
f4b0ea46,right,USA,1st,M,2020,Felipe Mora,https://fbref.com//en/players/f4b0ea46/Felipe-Mora
5f956fcf,right,MEX,1st,M,2022,Felipe Pardo,https://fbref.com//en/players/5f956fcf/Felipe-Pardo
5f956fcf,right,MEX,1st,M,2021,Felipe Pardo,https://fbref.com//en/players/5f956fcf/Felipe-Pardo
5f956fcf,right,MEX,1st,M,2020,Felipe Pardo,https://fbref.com//en/players/5f956fcf/Felipe-Pardo
5f956fcf,right,MEX,1st,M,2019,Felipe Pardo,https://fbref.com//en/players/5f956fcf/Felipe-Pardo
2cd3d3ce,right,BRA,1st,M,2022,Felipe Pires,https://fbref.com//en/players/2cd3d3ce/Felipe-Pires
2cd3d3ce,right,BRA,1st,M,2019,Felipe Pires,https://fbref.com//en/players/2cd3d3ce/Felipe-Pires
2cd3d3ce,right,POR,1st,M,2022,Felipe Pires,https://fbref.com//en/players/2cd3d3ce/Felipe-Pires
2cd3d3ce,right,POR,1st,M,2021,Felipe Pires,https://fbref.com//en/players/2cd3d3ce/Felipe-Pires
156527c0,right,BRA,1st,M,2021,Felipe Santana,https://fbref.com//en/players/156527c0/Felipe-Santana
e22037ea,left,BRA,1st,M,2021,Felipe Silva,https://fbref.com//en/players/e22037ea/Felipe-Silva
e22037ea,left,BRA,1st,M,2020,Felipe Silva,https://fbref.com//en/players/e22037ea/Felipe-Silva
e22037ea,left,BRA,1st,M,2019,Felipe Silva,https://fbref.com//en/players/e22037ea/Felipe-Silva
0412b9cd,left,BRA,1st,M,2021,Felipe Vizeu,https://fbref.com//en/players/0412b9cd/Felipe-Vizeu
0412b9cd,left,BRA,1st,M,2020,Felipe Vizeu,https://fbref.com//en/players/0412b9cd/Felipe-Vizeu
0412b9cd,left,BRA,1st,M,2019,Felipe Vizeu,https://fbref.com//en/players/0412b9cd/Felipe-Vizeu
0412b9cd,left,ITA,1st,M,2019,Felipe Vizeu,https://fbref.com//en/players/0412b9cd/Felipe-Vizeu
8cea6319,left,ITA,1st,M,2020,Felipe dal Belo,https://fbref.com//en/players/8cea6319/Felipe-dal-Belo
8cea6319,left,ITA,1st,M,2019,Felipe dal Belo,https://fbref.com//en/players/8cea6319/Felipe-dal-Belo
8cea6319,left,ITA,1st,M,2018,Felipe dal Belo,https://fbref.com//en/players/8cea6319/Felipe-dal-Belo
0154d290,right,ITA,1st,M,2022,Felix Afena-Gyan,https://fbref.com//en/players/0154d290/Felix-Afena-Gyan
cb6d81b3,right,GER,1st,M,2021,Felix Agu,https://fbref.com//en/players/cb6d81b3/Felix-Agu
ee7cdd0c,right,GER,1st,M,2019,Felix Götze,https://fbref.com//en/players/ee7cdd0c/Felix-Gotze
091c86e2,right,GER,1st,M,2022,Felix Kalu Nmecha,https://fbref.com//en/players/091c86e2/Felix-Kalu-Nmecha
aeda1f69,right,GER,1st,M,2021,Felix Klaus,https://fbref.com//en/players/aeda1f69/Felix-Klaus
aeda1f69,right,GER,1st,M,2020,Felix Klaus,https://fbref.com//en/players/aeda1f69/Felix-Klaus
aeda1f69,right,GER,1st,M,2019,Felix Klaus,https://fbref.com//en/players/aeda1f69/Felix-Klaus
aeda1f69,right,GER,1st,M,2018,Felix Klaus,https://fbref.com//en/players/aeda1f69/Felix-Klaus
4d7faad1,right,GER,1st,M,2020,Felix Kroos,https://fbref.com//en/players/4d7faad1/Felix-Kroos
5c899683,right,GER,1st,M,2022,Felix Passlack,https://fbref.com//en/players/5c899683/Felix-Passlack
5c899683,right,GER,1st,M,2021,Felix Passlack,https://fbref.com//en/players/5c899683/Felix-Passlack
5c899683,right,GER,1st,M,2018,Felix Passlack,https://fbref.com//en/players/5c899683/Felix-Passlack
5c899683,right,NED,1st,M,2020,Felix Passlack,https://fbref.com//en/players/5c899683/Felix-Passlack
5c899683,right,ENG,2nd,M,2019,Felix Passlack,https://fbref.com//en/players/5c899683/Felix-Passlack
e2d34771,right,GER,1st,M,2020,Felix Wiedwald,https://fbref.com//en/players/e2d34771/Felix-Wiedwald
e2d34771,right,NED,1st,M,2021,Felix Wiedwald,https://fbref.com//en/players/e2d34771/Felix-Wiedwald
9b99eae0,right,BRA,1st,M,2022,Fellipe Bastos,https://fbref.com//en/players/9b99eae0/Fellipe-Bastos
9b99eae0,right,BRA,1st,M,2020,Fellipe Bastos,https://fbref.com//en/players/9b99eae0/Fellipe-Bastos
9b99eae0,right,BRA,1st,M,2019,Fellipe Bastos,https://fbref.com//en/players/9b99eae0/Fellipe-Bastos
9ef884b1,right,NED,1st,M,2021,Ferdy Druijf,https://fbref.com//en/players/9ef884b1/Ferdy-Druijf
9ef884b1,right,NED,1st,M,2020,Ferdy Druijf,https://fbref.com//en/players/9ef884b1/Ferdy-Druijf
9ef884b1,right,NED,1st,M,2019,Ferdy Druijf,https://fbref.com//en/players/9ef884b1/Ferdy-Druijf
980a4d96,left,NED,1st,M,2020,Ferhat Görgülü,https://fbref.com//en/players/980a4d96/Ferhat-Gorgulu
3cefcaef,left,ESP,1st,M,2022,Ferland Mendy,https://fbref.com//en/players/3cefcaef/Ferland-Mendy
3cefcaef,left,ESP,1st,M,2021,Ferland Mendy,https://fbref.com//en/players/3cefcaef/Ferland-Mendy
3cefcaef,left,ESP,1st,M,2020,Ferland Mendy,https://fbref.com//en/players/3cefcaef/Ferland-Mendy
3cefcaef,left,FRA,1st,M,2019,Ferland Mendy,https://fbref.com//en/players/3cefcaef/Ferland-Mendy
3cefcaef,left,FRA,1st,M,2018,Ferland Mendy,https://fbref.com//en/players/3cefcaef/Ferland-Mendy
101da2b5,right,BRA,1st,M,2022,Fernandinho,https://fbref.com//en/players/101da2b5/Fernandinho
101da2b5,right,ENG,1st,M,2021,Fernandinho,https://fbref.com//en/players/101da2b5/Fernandinho
101da2b5,right,ENG,1st,M,2020,Fernandinho,https://fbref.com//en/players/101da2b5/Fernandinho
101da2b5,right,ENG,1st,M,2019,Fernandinho,https://fbref.com//en/players/101da2b5/Fernandinho
101da2b5,right,ENG,1st,M,2018,Fernandinho,https://fbref.com//en/players/101da2b5/Fernandinho
877b54d5,right,BRA,1st,M,2021,Fernandinho,https://fbref.com//en/players/877b54d5/Fernandinho
877b54d5,right,MEX,1st,M,2022,Fernandinho,https://fbref.com//en/players/877b54d5/Fernandinho
41f32541,right,ESP,1st,M,2022,Fernando,https://fbref.com//en/players/41f32541/Fernando
41f32541,right,ESP,1st,M,2021,Fernando,https://fbref.com//en/players/41f32541/Fernando
41f32541,right,ESP,1st,M,2020,Fernando,https://fbref.com//en/players/41f32541/Fernando
ccd88b8e,right,POR,1st,M,2022,Fernando,https://fbref.com//en/players/ccd88b8e/Fernando
ccd88b8e,right,POR,1st,M,2019,Fernando,https://fbref.com//en/players/ccd88b8e/Fernando
ea7d42fb,right,MEX,1st,M,2022,Fernando Arce Jr.,https://fbref.com//en/players/ea7d42fb/Fernando-Arce-Jr
ea7d42fb,right,MEX,1st,M,2021,Fernando Arce Jr.,https://fbref.com//en/players/ea7d42fb/Fernando-Arce-Jr
ea7d42fb,right,MEX,1st,M,2020,Fernando Arce Jr.,https://fbref.com//en/players/ea7d42fb/Fernando-Arce-Jr
0c403511,right,MEX,1st,M,2022,Fernando Aristeguieta,https://fbref.com//en/players/0c403511/Fernando-Aristeguieta
0c403511,right,MEX,1st,M,2021,Fernando Aristeguieta,https://fbref.com//en/players/0c403511/Fernando-Aristeguieta
0c403511,right,MEX,1st,M,2020,Fernando Aristeguieta,https://fbref.com//en/players/0c403511/Fernando-Aristeguieta
90070ab6,right,MEX,1st,M,2022,Fernando Beltrán,https://fbref.com//en/players/90070ab6/Fernando-Beltran
90070ab6,right,MEX,1st,M,2021,Fernando Beltrán,https://fbref.com//en/players/90070ab6/Fernando-Beltran
90070ab6,right,MEX,1st,M,2020,Fernando Beltrán,https://fbref.com//en/players/90070ab6/Fernando-Beltran
90070ab6,right,MEX,1st,M,2019,Fernando Beltrán,https://fbref.com//en/players/90070ab6/Fernando-Beltran
41b3069f,right,ESP,1st,M,2022,Fernando Calero,https://fbref.com//en/players/41b3069f/Fernando-Calero
41b3069f,right,ESP,1st,M,2020,Fernando Calero,https://fbref.com//en/players/41b3069f/Fernando-Calero
41b3069f,right,ESP,1st,M,2019,Fernando Calero,https://fbref.com//en/players/41b3069f/Fernando-Calero
48c1930e,left,BRA,1st,M,2019,Fernando Camilo Farias,https://fbref.com//en/players/48c1930e/Fernando-Camilo-Farias
